geouid_21	transit_per_21	den_21
2050007.00	0.1348314606741573	1677.8697001034125
2050008.00	0.19263456090651554	10325.461401071641
2050009.00	0.16176470588235292	4528.272168845488
2050010.00	0.2327790973871734	7213.566634707574
2050011.00	0.1640449438202247	7446.439628482972
2050012.00	0.08187134502923976	5598.224623697414
2050013.00	0.10429447852760737	3267.4866443036403
2050014.00	0.08661417322834647	2389.1156462585036
2050015.00	0.12254901960784313	2638.8208794437373
2050016.00	0.0967741935483871	1569.109498165925
2050017.00	0.043062200956937795	1029.8410082071357
2050018.00	0.20318725099601592	2690.242680220488
2050019.00	0.10670731707317073	5755.0241383181765
2050020.00	0.07042253521126761	3607.411116675012
2050021.00	0.14545454545454545	4041.5098642946746
2050022.00	0.1388888888888889	1969.9269351593662
2050023.00	0.17325227963525835	3388.418998048146
2050024.00	0.1421875	3951.942036960609
2050025.01	0.1880597014925373	4954.748975897875
2050025.02	0.1630695443645084	2882.906429691584
2050025.04	0.22408963585434175	5291.016911926203
2050025.05	0.07111111111111111	2408.0740550269993
2050026.02	0.1092436974789916	3218.4289028836592
2050026.03	0.10526315789473684	2403.7909247558873
2050026.04	0.13548387096774195	6650.344299923489
2050026.05	0.10970464135021098	5012.316867626086
2050027.00	0.061135371179039305	2307.5725910445108
2050100.00	0.09302325581395349	745.2692867540029
2050101.00	0.15019762845849802	2079.0717148154795
2050102.00	0.17582417582417584	3771.112625918352
2050103.00	0.1	2261.6091711131066
2050104.01	0.0625	1587.2760864326453
2050104.03	0.02197802197802198	1328.6146761608322
2050104.04	0.037267080745341616	2628.2628262826283
2050104.05	0.07692307692307693	1908.2544339245233
2050105.01	0.1059322033898305	2627.8659611992944
2050105.02	0.05769230769230769	2169.000712081652
2050106.01	0.11538461538461538	2409.2832414412105
2050106.02	0.04142011834319528	570.947189895451
2050107.00	0.08260869565217391	2058.11610219073
2050108.00	0.06779661016949153	2141.094562439411
2050109.00	0.12558139534883722	2617.61919797916
2050110.00	0.2543859649122807	2259.0660705414803
2050111.00	0.16140350877192983	3428.4536932110846
2050112.00	0.16346153846153846	1521.9636672944894
2050113.00	0.0673076923076923	457.7476326223009
2050114.00	0.22838499184339317	413.40794430613994
2050120.00	0.027777777777777776	95.9239767327893
2050121.02	0.08936170212765958	1912.292439632626
2050121.03	0.03821656050955414	108.18974471262626
2050121.05	0.046272493573264774	308.0713237647258
2050121.06	0.05620608899297424	867.0600165944501
2050121.08	0.04583333333333333	2227.6691920799644
2050121.09	0	1106.3829787234042
2050121.10	0.033942558746736295	778.4343765958998
2050122.01	0.06995884773662552	2172.333424732657
2050122.03	0.028112449799196786	83.01078598338236
2050122.04	0.047619047619047616	1177.3434156085034
2050122.05	0.0942622950819672	2748.9574645537946
2050123.01	0.012345679012345678	50.269196313740096
2050123.02	0.026415094339622646	309.5520446807697
2050123.05	0.06521739130434782	1921.2915205281618
2050123.06	0.03896103896103896	1603.695856873823
2050123.07	0.09174311926605505	2308.4366495312975
2050123.08	0.046052631578947366	3318.080794875147
2050123.09	0.02242152466367713	2267.2390662731423
2050130.03	0.016666666666666666	265.0785896956984
2050130.04	0	183.39385859000237
2050130.07	0.02941176470588235	347.3201483605683
2050130.08	0.022935779816513763	268.9052821372832
2050130.09	0.04219409282700422	29.955212413095214
2050131.01	0.06266318537859007	1980.213818413914
2050131.02	0.06050955414012739	1771.9977382454003
2050131.03	0.07708779443254818	1059.5591209383847
2050131.04	0.05019305019305019	740.9241634727188
2050131.05	0.04780876494023904	732.7586206896552
2050132.03	0.045627376425855515	1570.4213728218067
2050132.04	0.029962546816479405	194.4858606993848
2050132.06	0.015228426395939087	258.16012553886685
2050132.07	0.006550218340611353	94.8980892879911
2050132.10	0.018140589569160998	86.88465343894968
2050140.00	0.003913894324853229	39.7189015450547
2050141.00	0.003952569169960474	33.91203899088653
2050142.01	0.06221198156682028	838.4866411360623
2050142.02	0.04424778761061947	89.35346527003172
2050143.01	0.027707808564231738	20.663660588383525
2050143.02	0.01026694045174538	64.94249429301486
2050150.01	0.021912350597609563	66.34037062368611
2050150.02	0.01411290322580645	88.11401711260362
2050151.00	0.013043478260869566	34.69885360652803
2050152.00	0	7.08799168394058
2050153.00	0.00683371298405467	5.100061650281747
2050154.04	0	1.9231661105597855
2050200.00	0	4.543622271422025
2050201.00	0.008920606601248885	30.306647348844304
2050202.00	0.007425742574257425	11.874070538410386
2050300.00	0	225.46364511907015
3050001.00	0.15384615384615385	531.4049248166509
3050002.00	0.03753351206434316	1418.484090096532
3050003.01	0.016853932584269662	93.08174141884447
3050003.04	0.020594965675057208	740.0872488816027
3050003.05	0.01932367149758454	415.73678505388
3050003.06	0.012587412587412588	2172.858667184014
3050004.01	0.020761245674740483	1292.4689016746488
3050004.02	0.04513064133016627	3037.8898635477585
3050005.00	0.045454545454545456	837.1575976968902
3050006.00	0.07541899441340782	3010.3806228373705
3050007.00	0.04219409282700422	3051.1735282801073
3050008.00	0.06876790830945559	2079.646017699115
3050009.00	0.03523035230352303	2964.252978918423
3050010.01	0.043010752688172046	1242.7927455708145
3050010.03	0.038696537678207736	1405.587770163416
3050010.04	0.07042253521126761	754.7433035714286
3050011.00	0.009036144578313253	80.83204187256936
3050012.01	0.02997275204359673	1286.882139570137
3050012.02	0.01440922190201729	475.59746861237846
3050013.00	0.03333333333333333	1339.154032210489
3050014.02	0.010810810810810811	419.52776773882664
3050014.03	0	116.28850868221045
3050014.05	0.010230179028132993	535.7535408095971
3050014.06	0.011194029850746268	1521.9847259252565
3050014.07	0	1876.1180679785332
3050015.02	0	22.560841346272984
3050016.01	0	22.415088929696424
3050016.02	0.004329004329004329	22.974758240636152
3050100.00	0	13.586396166360727
3050101.00	0.004081632653061225	743.5267909669221
3050102.01	0.011494252873563218	1271.0193950307837
3050102.02	0.015521064301552107	341.1832946635731
3050110.00	0	2.0479796988237977
3050120.00	0.047619047619047616	4.002829470748167
3050200.00	0	3.8395144261983596
3100001.01	0	40.4138215839427
3100001.02	0.03435114503816794	427.4127632819868
3100002.01	0.014285714285714285	1005.4128757341933
3100002.02	0.0816326530612245	355.6235461765754
3100003.00	0.06666666666666667	1080.4440860881969
3100004.00	0.11282051282051282	2791.068580542265
3100006.00	0.09523809523809523	2054.662379421222
3100007.00	0.1016949152542373	2825.9151962075325
3100008.00	0.12844036697247707	4859.2743302814515
3100009.00	0.07103825136612021	8414.77491342824
3100010.00	0.09322033898305085	2391.8474687705457
3100011.00	0.04878048780487805	2408.8248536695182
3100012.00	0.07462686567164178	735.8630339945674
3100013.00	0.10344827586206896	4009.552538964304
3100014.00	0.03488372093023256	1430.9392265193371
3100015.00	0.024096385542168676	1172.5293132328309
3100016.00	0.05833333333333333	1037.40012086215
3100017.00	0.07954545454545454	1274.1274127412742
3100018.00	0	452.12765957446805
3100019.00	0.19047619047619047	824.7687564234327
3100020.00	0.09278350515463918	2602.7397260273974
3100021.00	0.08602150537634409	2105.986560781918
3100022.00	0.07142857142857142	2746.0299061087285
3100023.00	0.0849056603773585	2674.632352941176
3100024.00	0.1044776119402985	777.0069963239654
3100025.01	0.018575851393188854	807.6169483223119
3100025.02	0.014336917562724014	359.91076751475987
3100026.00	0	36.0400729114499
3100027.01	0.01937984496124031	765.7851138246303
3100027.02	0.060240963855421686	198.56491237429648
3100028.00	0.04964539007092199	133.05053459096735
3100029.00	0.013232514177693762	109.79369383008299
3100100.01	0	83.03145901000823
3100100.03	0.011904761904761904	7.157927099525999
3100100.04	0	5.376387916900695
3100101.00	0	3.832617243245668
3100102.00	0	1.203484477423309
3100110.01	0.006349206349206349	327.3192001202827
3100110.02	0.00686106346483705	358.02011074529986
3100111.00	0	15.977294478203119
3100112.00	0	9.828498805915952
3100120.02	0	232.00042931986343
3100120.03	0	215.4116535357244
3100120.05	0.009708737864077669	676.8995744371294
3100120.06	0	902.437573137111
3100130.01	0.0053956834532374095	51.78341257189309
3100130.03	0	47.124314492793566
3100130.04	0.009230769230769232	13.922309032564966
3100131.01	0	7.1720466706270605
3100131.02	0	2.3711129072647763
3100140.00	0	9.152436067643755
3200001.00	0.15217391304347827	1104.2262472195744
3200002.00	0.04416403785488959	2351.8693480901607
3200003.00	0.0513595166163142	2366.0452573572516
3200004.00	0.04672897196261682	1381.8149995624399
3200005.00	0.1774193548387097	790.6541134716813
3200006.00	0.029880478087649404	446.89916847073584
3200007.00	0.029154518950437316	189.97519459413223
3200008.00	0.016366612111292964	372.63742889349095
3200009.00	0.027586206896551727	456.6878905650125
3200010.00	0.02941176470588235	1033.2403533240354
3200011.00	0.04694835680751173	1100.5550589360332
3200012.00	0	1311.3260442949256
3200013.00	0.038461538461538464	316.0624379072861
3200014.00	0.018867924528301886	239.6999249812453
3200015.00	0.017142857142857144	337.09773286915174
3200017.00	0.03125	393.41128024119416
3200018.00	0.004672897196261682	6.761536539229081
3200019.00	0	1.9262188606393698
3200020.00	0	47.1586875095647
3200021.00	0	195.4398927033577
3200022.00	0	7.482277588232079
3200023.00	0.008291873963515755	25.092458528109873
3200024.00	0.006263048016701462	4.1120628941232145
3200025.00	0	136.58896740850122
3200026.00	0	8.215803421113055
3200027.00	0	1.342252592605072
3200028.00	0	20.723346718576952
3200029.00	0	4.404367189930274
3200030.00	0	4.202420077580004
3200031.00	0	3.8081052513876905
4080001.00	0.014035087719298244	1786.943294598773
4080002.01	0.009389671361502348	1279.8282218530971
4080002.02	0.021857923497267763	1332.1091534563711
4080003.01	0.028391167192429023	1393.312101910828
4080003.02	0.009389671361502348	1620.7033240840365
4080004.00	0.04727272727272727	1550.539368113939
4080005.00	0.05	2091.4334543900873
4080006.00	0.059701492537313425	2489.398110259653
4080007.00	0.057971014492753624	734.1823679925564
4080008.00	0.027426160337552744	549.0087045789935
4080100.00	0.015015015015015015	461.7826849263138
4080101.00	0.02631578947368421	319.66513593692855
4080102.00	0.026200873362445413	1910.68603480512
4080103.01	0.012779552715654952	1587.6225723987945
4080103.02	0.006944444444444444	298.807321895529
4080104.00	0.008532423208191127	56.51644494061966
4080105.00	0.052845528455284556	2394.7592836654003
4080106.00	0.03278688524590164	2677.8805719091674
4080107.02	0.0078125	2179.4177386594447
4080107.04	0	28.974188528963754
4080107.05	0.014336917562724014	1168.2622099626806
4080107.06	0.02806122448979592	1001.379972400552
4080108.00	0.05185185185185185	2437.388193202147
4080109.00	0.029197080291970802	3242.410232701495
4080110.00	0.022935779816513763	1008.7065793016785
4080111.03	0	18.90080207401181
4080111.04	0	18.743757219018335
4080120.01	0.009433962264150943	43.90149594002179
4080120.03	0.0036231884057971015	33.66832684890652
4080120.04	0.01904761904761905	47.14271828359857
4080120.05	0	65.34516480617917
4080130.00	0.02601156069364162	1012.7702617271464
4080131.00	0.02506265664160401	627.47056131153
4080132.00	0.03202846975088968	1626.0944379776304
4080133.00	0.020477815699658702	1530.026317888189
4080140.00	0.004728132387706856	52.39784584447501
4080150.00	0.010256410256410255	27.44168587381696
4080160.00	0.0148975791433892	76.99106894031726
4080161.00	0	51.57295406599739
4080162.00	0.003787878787878788	108.16733970014877
4080163.00	0	41.627722492322434
4080164.00	0	5.856569459737861
4080165.00	0	4.75648430188621
4080166.00	0	3.721772627134124
4080167.00	0	7.522967524433951
4080168.00	0	12.619637056662814
4080169.00	0	4.4866809896004956
4080170.00	0	1.64972737733024
4210001.01	0.2055335968379447	4984.233346472211
4210001.02	0.21875	6537.345902828137
4210002.00	0.12380952380952381	1187.4592715951053
4210003.00	0.21428571428571427	7427.325581395349
4210004.00	0.12195121951219512	1043.6980859516073
4210005.00	0.16923076923076924	5032.182562902282
4210006.00	0.2178988326848249	11603.553062178587
4210007.00	0.1836734693877551	7279.151943462897
4210008.00	0.22794117647058823	6519.386834986474
4210009.00	0.17177914110429449	5549.781181619256
4210010.00	0.14795918367346939	10346.666666666666
4210011.00	0.1953125	12362.385321100917
4210012.00	0.18452380952380953	11497.187364777154
4210013.00	0.1015625	11314.199395770394
4210014.00	0.22666666666666666	16409.618573797678
4210015.00	0.18407960199004975	3958.9603283173733
4210016.00	0.17575757575757575	3495.4317712938405
4210017.00	0	815.8220024721879
4210018.00	0.2876712328767123	7991.038088125467
4210019.00	0.19553072625698323	16544.871794871793
4210020.00	0.24034334763948498	12282.650325545768
4210021.00	0.22784810126582278	5351.822140728856
4210022.00	0.25161290322580643	7124.2028545399335
4210023.00	0.14634146341463414	3421.235253296322
4210024.00	0.19444444444444448	3531.835205992509
4210025.00	0.11904761904761903	987.9950324272113
4210026.00	0.23415977961432508	3132.860166853443
4210027.00	0.1534090909090909	5358.090185676392
4210028.00	0.17699115044247787	903.5222052067381
4210029.00	0.13548387096774195	7488.716956802064
4210030.00	0.19090909090909094	8372.797356828194
4210031.00	0.22033898305084743	2730.6907294016546
4210032.00	0.2403846153846154	1473.9194082749057
4210033.01	0.14181818181818182	5655.028827674568
4210033.02	0.19318181818181818	6866.9527896995705
4210034.00	0.20178041543026703	7114.813592873639
4210035.00	0.2804878048780488	5698.090692124105
4210036.00	0.18085106382978725	6235.613604034656
4210037.00	0.23026315789473684	5317.606934773341
4210038.01	0.23645320197044334	7696.841112682697
4210038.02	0.15165876777251186	5406.790518898142
4210039.01	0.07806691449814127	845.2420369511952
4210039.02	0.17506631299734748	3881.140554780722
4210040.01	0.08201892744479496	1862.3857262730203
4210040.04	0.11363636363636363	224.19599815096083
4210040.05	0.04292929292929292	3190.4526952016777
4210040.06	0.15060240963855423	3080.692584122836
4210041.03	0.030303030303030304	85.56087902240914
4210041.04	0.046992481203007516	843.2495586909313
4210041.06	0.0654911838790932	1868.301886792453
4210041.07	0.05699481865284974	2612.9597197898424
4210041.08	0.10674157303370785	2234.478986233932
4210041.09	0.10679611650485436	853.9589778847255
4210041.10	0.07756232686980609	2532.438699491835
4210041.11	0.06567164179104477	2074.347612013786
4210041.12	0.07017543859649122	2601.018238061481
4210041.13	0.062146892655367235	3232.620663167328
4210100.00	0.07964601769911504	871.8152866242037
4210101.00	0.05415162454873646	2575.7025926373935
4210102.00	0.1896551724137931	4579.689018464528
4210103.00	0.09444444444444444	2166.6443760866655
4210110.00	0.1016949152542373	2972.2502822508764
4210111.00	0.10211267605633804	2070.0878327165724
4210112.01	0.12	1868.244471622649
4210112.02	0.21103896103896103	5803.977272727273
4210113.01	0.17355371900826447	4454.44526083762
4210113.02	0.11316397228637413	1754.9392006498003
4210114.00	0.19222903885480572	4174.714104193138
4210115.00	0.11466666666666667	2151.1111111111113
4210116.01	0.2199074074074074	3345.5455822189656
4210116.02	0.28019323671497587	2029.1744258224705
4210117.01	0.14741035856573706	1675.0387305760291
4210117.02	0.2074074074074074	6527.311185765833
4210118.00	0.1574074074074074	1460.8494139667544
4210119.02	0.03367875647668394	109.14295076279598
4210119.04	0.03153153153153153	385.329127011479
4210119.05	0.05958549222797927	2062.957215694968
4210119.06	0.05241935483870968	1890.2343953016996
4210120.01	0.11170212765957446	1910.9227042501652
4210120.02	0.0441988950276243	1852.332426102918
4210120.03	0.0782122905027933	2276.251807070574
4210140.01	0.04056437389770723	2650.9917539558724
4210140.02	0.06725146198830409	1721.0431456210688
4210140.03	0.049586776859504134	2227.889686176191
4210160.01	0.09158415841584158	3372.6509396241504
4210160.03	0.06956521739130435	1840.3644285997225
4210160.04	0.02717391304347826	1261.9744163368323
4210160.05	0.046961325966850834	2301.9287475225983
4210170.03	0.03067484662576687	241.4513916238569
4210170.04	0.0481203007518797	3015.331497389946
4210170.05	0.044722719141323794	1990.8913467794405
4210170.06	0.03357314148681055	1435.865651378313
4210170.07	0.051233396584440226	152.9846118117738
4210190.00	0	7.449954359494624
4210200.00	0.012910798122065727	15.564087621063528
4210210.01	0.03474903474903475	610.6196692382525
4210210.02	0.04123711340206185	182.40381747688636
4210220.02	0.030852994555353903	323.53880387455837
4210220.03	0.07777777777777778	410.8919309582518
4210220.04	0.08446866485013624	2023.1000231000232
4210230.01	0.05016181229773463	3221.784175300266
4210230.03	0.033846153846153845	778.555466542986
4210230.04	0.04794520547945205	3327.2191287258433
4210240.02	0.06352459016393443	1096.251236975377
4210240.03	0.05204460966542751	418.0576128048107
4210240.04	0.05818965517241379	3486.9628064713406
4210260.01	0.1859504132231405	4855.398087337251
4210260.02	0.11406844106463879	5375.086986778009
4210260.03	0.08496732026143791	1122.5430432067562
4210270.01	0.159375	3016.2565905096662
4210270.03	0.1687116564417178	5476.573265962334
4210270.04	0.13178294573643412	4297.089511257551
4210271.01	0.09652509652509651	2498.7392839132626
4210271.02	0.10839160839160839	3100.9305654974946
4210272.00	0.15384615384615385	1959.7701149425288
4210273.01	0.11202185792349727	5312.59377813344
4210273.02	0.13513513513513514	2566.502036218699
4210273.03	0.0823045267489712	2629.5466831415556
4210273.04	0.10437710437710437	2897.7953088680706
4210280.01	0.10967741935483871	2652.8882514017473
4210280.02	0.10989010989010989	3015.0111785372087
4210280.03	0.10120481927710843	1534.703458063812
4210290.01	0.05633802816901409	1414.4102445421584
4210290.03	0.03636363636363636	584.7714271980003
4210290.05	0.06643356643356643	1219.4589877835951
4210290.06	0.05345911949685535	2877.601253076751
4210300.00	0.09803921568627452	1125.323834196891
4210310.00	0.2162162162162162	1452.9050884157346
4210311.01	0.11909262759924384	2239.5621033016946
4210311.02	0.15463917525773196	3942.472810532341
4210320.02	0.09595959595959595	2697.7721267068387
4210320.03	0.06083650190114068	880.6944650541623
4210320.04	0.09606986899563319	2335.106382978723
4210320.05	0.04778156996587031	110.99195378073124
4210320.07	0.06017191977077364	2625.1086551595677
4210320.08	0.0473186119873817	2189.5734597156397
4210320.09	0.0749185667752443	3725.6740914419693
4210320.10	0.09935205183585313	2362.867530825166
4210330.00	0.07647058823529412	1892.5899536872105
4210340.01	0.13245033112582782	1815.8273381294964
4210340.02	0.0963855421686747	3114.5048718125904
4210340.03	0.07728337236533958	784.083400631378
4210360.01	0.046546546546546545	2430.59839605182
4210360.02	0.05922165820642978	1986.5729085279393
4210370.00	0.006557377049180327	132.2450063903301
4210500.01	0.02197802197802198	310.28906981362235
4210500.02	0.011363636363636364	1010.4261935247852
4210510.00	0.011730205278592375	71.66640241002061
4210520.00	0.005457025920873124	78.10345479582698
4210530.00	0.005649717514124294	19.336324892208182
4210540.00	0.004464285714285714	35.03400101961945
4210600.03	0	34.863816160053474
4210600.04	0.017452006980802792	450.83539084785576
4210600.05	0.01257861635220126	1314.0864714086472
4210600.06	0.04891304347826087	3045.2513966480446
4210605.00	0.0075431034482758615	66.76969850824929
4210610.00	0.0035714285714285713	101.22231612144789
4210700.00	0	66.59830317935094
4210800.01	0.03435114503816794	684.1065211254353
4210800.02	0.043243243243243246	1808.6505190311418
4210801.00	0.061068702290076333	3354.019476799694
4210802.00	0.03535353535353535	755.0151324423495
4210810.00	0.05844155844155843	3516.908975979772
4210811.00	0.05202312138728324	796.3431712811948
4210812.00	0.08786610878661087	3450.9803921568628
4210820.01	0.06291390728476821	1650.2851595680136
4210820.03	0.030232558139534883	2592.5737019279813
4210820.04	0.03002309468822171	343.2607555283009
4210825.00	0.012746234067207415	105.0369857910702
4210830.01	0.031331592689295036	709.1850397215031
4210830.02	0.05236486486486487	1532.8799839565368
4210835.03	0.006349206349206349	146.7119522220219
4210835.04	0.018617021276595744	161.79064533787482
4210835.05	0.024390243902439025	965.0408726116232
4210835.06	0.017241379310344827	534.2532467532467
4210835.07	0.030927835051546393	679.3378856237044
4210840.01	0.042154566744730684	2040.532810329329
4210840.02	0.0226628895184136	781.653042688465
4210845.03	0.0171990171990172	142.73497067007145
4210845.04	0.05476190476190476	1746.750616738466
4210845.05	0.010344827586206896	63.85254623385187
4210845.06	0	19.750692473324577
4210846.02	0.022	180.35894094651425
4210846.03	0.02083333333333333	55.25841576566214
4210846.04	0.025196850393700787	2178.525996697973
4210850.02	0.03255813953488372	136.9503745630892
4210850.03	0.02727272727272727	1557.9828279534834
4210850.04	0.04843304843304843	2099.8830510677003
4210850.05	0.017804154302670624	374.88876550627856
4210900.00	0	47.41203530006688
4210901.00	0.005681818181818182	62.2187123298718
4210902.00	0	28.05793078598905
4210903.00	0.005228758169934639	82.29033160896807
4330001.00	0.05365853658536586	1768.0823034941345
4330002.00	0.06936416184971098	2140.483556777816
4330003.00	0.15416666666666667	4217.753120665742
4330004.00	0.11246200607902736	4707.368846659254
4330005.00	0.08695652173913043	2185.8370855505527
4330006.00	0.09523809523809523	762.199449286059
4330007.00	0.08264462809917356	1822.4553753917428
4330008.00	0.06302521008403361	1178.9847946138134
4330009.01	0.03664921465968586	1397.8201634877385
4330009.02	0.07964601769911504	1848.2825980791145
4330010.00	0.07258064516129033	2484.4915094930757
4330011.00	0.06	2827.329902801601
4330012.00	0.16233766233766234	2476.8699141678744
4330013.00	0.16129032258064516	3174.520069808028
4330014.00	0.06220095693779904	4371.724230614165
4330015.01	0.04	2439.378803015167
4330015.02	0.0816326530612245	4348.157384316985
4330016.00	0.07096774193548387	3872.1585389547304
4330017.00	0.11504424778761062	1126.7552037748774
4330018.00	0.04485488126649076	2870.577698163905
4330019.01	0.0661625708884688	341.302038056602
4330019.02	0.04896421845574388	1850.5504226459602
4330100.00	0.02752293577981652	208.72219455659967
4330110.01	0	146.8102508178844
4330110.03	0.022328548644338118	220.01687030315423
4330110.04	0.02010050251256281	1039.291450015106
4330110.06	0.02800658978583196	1057.7100931006844
4330110.07	0.02676056338028169	1982.331980599822
4330111.01	0.08344733242134064	906.1214745363588
4330111.02	0	38.89482628729611
4330111.05	0.03307888040712468	1026.3261640895353
4330111.06	0.018404907975460124	1345.016016581873
4330111.07	0.02570694087403599	598.216010605344
4330111.08	0.03667481662591687	341.3550536838208
4330112.01	0	11.813969568249192
4330112.02	0.006535947712418301	41.25261962708514
4330113.01	0.009861932938856016	123.88270346557941
4330113.02	0.014173228346456693	214.37621681757778
4330200.00	0	38.6777593187543
4330201.00	0	21.49467258063806
4330202.00	0	23.156991112226173
4330300.01	0.011235955056179777	94.89344123995649
4330300.02	0	65.36096496344965
4330400.01	0	156.03993352429467
4330400.02	0	376.9668719054742
4330400.03	0	2284.749197770647
4330400.05	0.011235955056179777	34.67269955245168
4330400.06	0	1128.6885403267609
4330401.00	0	18.225167527572246
4330402.00	0.005405405405405406	36.77853256079072
4420001.00	0.05	4308.8913631302685
4420002.00	0.07389162561576355	3164.1305610407712
4420003.00	0.06451612903225806	822.6538512882125
4420004.00	0.018970189701897018	1677.1776227926991
4420005.00	0.046153846153846156	997.6147046443103
4420006.00	0.06918238993710692	3145.20624303233
4420007.00	0.015625	2453.7703465839886
4420008.00	0.1	1433.5967617579026
4420009.00	0.06756756756756757	4215.028901734104
4420010.00	0.056074766355140186	2459.637465757417
4420011.00	0.04145077720207255	1890.3386144765454
4420012.01	0.06930693069306931	3227.302849569251
4420012.02	0.04240282685512367	2419.6787148594376
4420013.01	0.010263929618768328	160.0143868297956
4420013.02	0.025	1894.3260282197539
4420013.03	0.01646090534979424	629.670181908988
4420100.01	0.01855287569573284	2273.368086292253
4420100.02	0.007894736842105263	498.96686309022726
4420101.02	0.006802721088435374	546.720256769847
4420101.03	0.019157088122605363	2292.9658268894987
4420101.04	0.008310249307479225	2475.0543508556775
4420102.00	0.008454106280193236	154.57191608953127
4420200.00	0.02099737532808399	1881.7528073966487
4420201.00	0.06315789473684211	2384.1474324566116
4420202.00	0.035211267605633804	3123.1628453850676
4420203.00	0.019417475728155338	2285.691523263225
4420204.00	0.01524390243902439	955.1411827384123
4420205.01	0.009633911368015413	1970.8503527664316
4420205.02	0.007194244604316547	2077.9512523868357
4420205.03	0.02909090909090909	2307.384773545034
4420210.00	0.013595166163141994	193.97527865285107
4420211.00	0.0073637702503681875	126.62457312728792
4420212.00	0	37.567483547806596
4420213.00	0	31.062413620017466
4420300.01	0	262.83701395474867
4420300.02	0.0029498525073746312	49.210452003000455
4420301.00	0	2.853881278538813
4420302.00	0	20.518337179428723
4420303.00	0	9.649674067848922
4420304.00	0.008733624454148471	26.439883337421975
4470001.01	0.008583690987124463	146.4193396865283
4470001.02	0.01098901098901099	1799.6820349761526
4470002.00	0.010638297872340425	1745.301411526164
4470003.00	0.03768844221105527	1652.6690391459076
4470004.00	0.03237410071942446	2612.1819583654587
4470005.00	0.014970059880239521	924.2115361554143
4470006.00	0.017543859649122806	1767.7405769635711
4470007.00	0.05029585798816569	3622.353937341236
4470008.00	0.009819967266775777	1379.6166786375836
4470009.01	0.004966887417218543	2220.9672450970324
4470009.02	0	733.3699835074216
4470010.00	0.005934718100890208	365.6700898206558
4470011.00	0	44.644437003704944
4470012.00	0	16.22724266620535
4470013.00	0	24.07069549352752
4470014.00	0.018302828618968387	1199.9922468599782
4470015.00	0.00847457627118644	67.3413357028738
4470100.00	0	13.659970275370306
4470101.00	0	56.27226538741202
4470102.00	0	26.229634518888478
4470103.00	0	406.53115628123965
4470104.00	0	10.115511136206214
4470105.00	0	16.64820317434023
4470106.00	0	13.83403664892494
4470107.00	0	13.97686338031574
4470108.00	0	13.541563453530587
4500001.00	0.0112079701120797	412.6168144756328
