geouid_21	poi_den	den_21
4620693.00	91.35140502432726	2645.7
4620694.01	1.085123787582845	204.7
4620694.02	3.626637653565438	429.3
4620700.01	229.68597032909102	3824.1
4620700.03	125.24334847501623	1852
4620700.04	97.26874516877093	2885.2
4620701.01	13.28788491536195	1949.3
4620701.02	48.22845858808339	2576.6
4620702.01	9.41339674990091	1323.8
4620702.02	23.68692070030896	1758.5
4620703.02	85.46612623045745	936.9
4620703.03	35.6351728787441	1440.5
4620703.04	31.057810578105784	1709.1
4620704.01	64.11711302768951	2818.9
4620704.04	28.97743103928671	2395.7
4620704.05	32.97896310862574	1221.9
4620704.06	23.808454247338393	932.6
4620704.08	7.361287881393829	361.3
4620704.09	32.75241599611823	2324.2
4620705.01	19.594210226913596	2109.9
4620705.02	64.36083930720527	2617.9
4620706.00	55.612468900921996	2748.4
4620707.00	331.6134580242932	2972.2
4620708.01	73.55979833044053	3826.8
4620708.02	43.23696437790397	2759.4
4620709.01	53.83470850804815	2625.7
4620709.02	61.23390512938808	2686.7
4620710.03	43.03789276122059	2789
4620710.05	3.0453414045238856	297.1
4620710.06	44.830217474246474	1595.8
4620710.07	11.808815280606973	1482.6
4620710.08	53.53232216724795	3392
4620710.09	17.58229088603217	1550.1
4620710.10	25.42709574890743	1951.1
4620710.11	22.965879265091864	2940.7
4620725.03	72.76034561164165	2347.2
4620725.04	23.418372777915767	1235.5
4620725.06	2.009261558466668	46.1
4620725.07	21.046914250797744	4239.3
4620725.09	54.38259756877799	1742.5
4620725.10	45.049272641952136	1587
4620726.01	123.88903851333154	3432.8
4620726.03	49.96827411167513	3898.3
4620726.04	76.70061611970326	2268.3
4620727.01	263.3217685259318	2918.8
4620727.02	82.97928836962295	2818
4620728.01	13.028946921203195	3700.8
4620728.02	38.12806852606288	2344.6
4620728.03	44.83814523184602	2964.8
4620729.00	36.412677006068776	2820
4620730.01	19.090593543908366	2352
4620730.02	21.55462750909336	2103.3
4620731.00	10.016767197264988	1367.7
4620732.01	2.110692476958274	170.6
4620732.04	1.333557932564081	69.6
4620733.01	0.34240816093010196	18.9
4620733.02	0.4430195278344506	41.6
4620734.03	4.163039775952768	1206.7
4620734.04	3.5206840186093293	165.4
4620734.05	1.1791903927014322	341.9
4620734.06	28.496683172942166	2379.2
4620734.07	1.2444456888901332	110.1
4620735.01	3.415665501396797	134.6
4620735.02	17.43688970886019	1025.3
4620740.01	0.16658966522140878	25.4
4620740.03	1.1676891431856355	167.5
4620740.04	1.4531081984364556	213.4
4620750.01	2.8067152293673794	358
4620750.02	2.8262781057656072	466.6
4620750.04	18.891092849721357	1782.4
4620750.06	103.47291696441332	1761.9
4620750.07	16.28332994097293	2785.5
4620751.01	51.82728188118226	2038.7
4620751.02	9.67247911013192	2113.7
4620755.01	16.81532731175523	428.9
4620755.03	3.3647375504710633	2901.7
4620755.04	37.43931539537562	2473.1
4620755.05	2.4849350810710074	3519.9
4620756.02	1.4737171752526044	96.7
4620756.03	4.668184306832262	207.1
4620756.04	56.48701158523423	2265.6
4620756.05	150.93998553868403	3104.7
4620757.00	9.04233833951456	248.4
4620758.03	2.5664219450112546	184.4
4620758.04	1.5569452733736409	382
4620758.05	6.669456504681697	575.9
4620758.06	7.038948850305021	383.4
4620760.00	1.275308102843937	92.5
4620775.00	3.2812515079280824	230.7
4620776.00	4.890752809126146	454.7
4620777.01	3.7810246576822317	160.1
4620777.02	5.259818602005963	170.2
4620780.00	29.003102657493592	2546.9
4620781.00	397.16616573636753	2495.9
4620782.00	66.68822245574327	1389.9
4620783.00	74.60169441082519	1307.7
4620784.00	235.626767200754	3455.6
4620785.00	11.696573759735259	1535.4
4620786.00	77.80945592777383	1366.7
4620787.01	4.753673292999135	700.3
4620787.02	38.86790387036733	2790.8
4620788.00	103.12739831158864	2762.4
4620789.01	8.69962374127319	566.1
4620789.02	7.130378979642768	1414.3
4620790.01	9.047009199750912	567
4620790.02	13.894337648751144	610.5
4620791.01	23.443605105496225	2765.5
4620791.02	14.428314831718735	2050.9
4620792.00	2.1544863157962437	147.8
4620800.01	41.37018037398643	1481.3
4620800.02	58.2771808413768	3417.7
4620801.00	75.09578544061303	2892.7
4620802.00	9.84559229642437	796.5
4620804.01	36.65689149560117	3219.7
4620804.02	2.529355111729398	228.1
4620805.01	41.64052250299469	3201.2
4620805.02	124.87859025946996	2870.8
4620806.01	92.72165323313739	2144.7
4620806.02	23.93418100224383	1155.7
4620807.01	6.444939942515294	494.2
4620807.02	2.020731205328743	191.5
4620825.02	55.871924358010105	4089.4
4620825.03	206.97001978389895	4662.9
4620825.04	134.80322156851545	3005.1
4620825.05	121.5088864708016	3130.2
4620825.06	34.96758213739346	3791.1
4620825.07	12.63527989891776	3844.4
4620825.08	4.228553306200117	378.6
4620826.02	67.41302515950403	2810.3
4620826.05	90.1136215227896	2622.4
4620826.06	91.6030534351145	3559
4620826.07	20.581113801452787	6582.3
4620826.08	129.9638989169675	2677.9
4620826.09	45.204550591426205	2838.1
4620826.10	15.536510800380894	3049.7
4620826.11	89.70727101038716	4014.2
4620826.13	25.537766427659367	3808.1
4620826.15	10.082428273251494	722.7
4620826.16	50.7547725858738	1487
4620827.02	72.46159834715692	2214.9
4620827.03	21.561116590591094	1671
4620827.04	7.687791786642811	327.8
4620828.03	18.804995742265113	1754.2
4620828.04	40.364583333333336	1636.4
4620828.05	18.536926094081615	2241.1
4620828.06	4.4380049862291315	611.4
4620829.00	31.92338387869114	1089.6
4620830.01	22.539672870153208	1076.9
4620830.03	20.095116886596557	4080
4620830.04	20.60125133526629	3193.2
4620831.03	50.03849114703619	2491.8
4620831.04	42.7449168207024	2675.6
4620831.05	48.18902533810042	2424.5
4620831.07	3.0436509180591695	40.4
4620831.08	8.213643527870891	2347.8
4620831.09	15.512200942664519	2465.2
4620833.00	0.9038497543465489	122.6
4620834.00	1.166635747631825	53
4620850.03	18.70282546256095	3438.6
4620850.04	4.038196588911587	579.4
4620850.05	5.955694809482502	456.4
4620850.06	26.266635535839363	2992.6
4620850.07	3.33000333000333	2827.6
4620851.00	146.77133146861559	1796.4
4620852.02	0.643699469591637	120
4620852.03	4.447211598327848	973.5
4620852.04	2.361264366250267	249.8
4620852.05	0.5327792429206959	103.8
4620853.02	4.808478785685605	279.1
4620853.03	34.118602761982125	1887.6
4620853.04	6.273774827074118	445.8
4620854.01	54.596376785904205	1944.9
4620854.02	6.057571964956195	299.4
4620855.01	22.46296819243704	617.2
4620855.03	66.11277167029738	1641.7
4620855.04	1.9244647582391148	423.1
4620856.00	7.229304502178474	231.6
4620857.01	172.62224610424505	3566.6
4620857.02	38.11621209554463	3637.1
4620857.06	58.168056626252714	3991.9
4620857.07	8.739198743126474	737.3
4620857.08	26.662524915223525	1510.7
4620857.09	12.576979790094544	2352.3
4620857.10	10.463106177781821	1196.1
4620857.11	55.248618784530386	1660.2
4620857.12	149.1854292513271	3709.5
4620858.01	37.66353905114312	3244.4
4620858.02	88.33333333333334	3323.3
4620858.04	25.044722719141326	2065.1
4620858.05	4.845823691133131	328.1
4620859.00	118.68249099879984	4339.2
4620860.01	24.076080414108585	3731.2
4620860.02	147.5708837672028	3339.4
4620861.00	175.01571997484803	3652.3
4620862.00	42.71774810018436	3072.5
4620863.01	44.83985765124555	2623.5
4620863.02	224.30392922196202	3696.1
4620864.00	61.133200795228625	2554.7
4620865.00	132.53937764118325	3513.3
4620866.00	236.20443901445736	6562.8
4620867.00	94.12995162766374	4531.3
4620868.01	63.334796513450804	3877.8
4620868.02	117.52048332367791	5453.9
4620869.00	54.2157412600486	2939.8
4620870.01	34.70500743678731	3703.5
4620870.02	96.056622851365	3886.1
4620871.01	78.46320346320347	5230
4620871.02	34.779050736497545	4210.3
4620872.00	73.37953526294334	3885
4620873.01	118.62396204033215	10562.3
4620873.02	161.7826617826618	6846.8
4620874.00	106.81527922907233	6075.7
4620875.00	49.664429530201346	6598.7
4620876.01	102.37963475373547	5758.2
4620876.04	14.021524935576778	3138.9
4620876.05	20.313903263054357	1995.5
4620876.06	52.33017377567141	5987.4
4620876.07	13.95812562313061	2528.4
4620877.01	27.276500701678096	1841.4
4620877.02	89.3516963385959	4228.4
4620878.00	145.12595837897044	4980.8
4620879.01	373.35049887351147	5585.8
4620879.02	185.08863399374349	5002.6
4620880.00	95.22754955154468	4613
4620881.01	77.83543365455894	6627.1
4620881.02	163.50555918901242	6214.8
4620882.00	174.78510028653295	4111.7
4620883.00	107.33273146754941	2710.4
4620884.01	231.6602316602317	4954.5
4620884.02	524.8704663212435	3929.5
4620885.00	76.72317782452666	2507.1
4620886.01	56.08028335301063	687.3
4620886.02	42.05651639731594	1415.3
4620886.03	34.358282955682164	1456.5
4620887.03	8.881953033560501	302.8
4620887.04	81.22190437270126	2615.4
4620887.05	47.98464491362764	2343.7
4620887.06	47.130112775627	2459.7
4620887.07	23.923685453796125	1.5
4620888.01	2.749864991568185	102.4
4620888.02	40.76086956521739	2311.1
4620888.03	66.02698080942429	2491.4
4620889.01	167.52858911792555	1866.1
4620889.02	4.04735404229485	744.7
4620889.03	19.4803248718794	1394.2
4620900.00	142.07845590206415	2118.2
4620901.01	174.06297467055296	1988.2
4620901.02	41.03306782524741	2576.6
4620901.03	3.601926199302889	568
4620902.00	34.000513215293815	1904
4620903.01	19.155028683678157	667.1
4620903.04	102.94013960375098	2920.4
4620903.05	61.02522375915378	3053.7
4620903.08	24.213075060532688	3142.9
4620903.09	2.955785770414747	468.3
4620903.10	3.580754753233596	298.1
4620903.11	9.318920070291282	1011.8
4620903.12	40.76788110228094	3216
4620903.13	1.4215326660591305	74.9
4620903.14	4.709101283487897	92.7
4620904.02	11.327502831875707	305.1
4620904.03	2.1215887980111465	62.5
4620904.04	13.838310269482884	2579
4620904.05	72.49626307922271	2655.5
4620904.06	16.288041148735534	3600.5
4620926.01	3.843135481829074	185.4
4620926.02	1.1483766420191013	96.6
4620929.01	29.07745175786413	1696.2
4620929.02	10.312933062618841	1491.8
4620930.02	11.03235944966486	594.4
4620930.03	3.4908700322234156	346
4620930.04	7.317756964936541	333.3
4621000.00	79.97539218701938	2449.8
4621001.00	0.8841439828476068	60.9
4621002.00	1.3492563945115554	79.3
4621003.00	2.368045466472956	159.4
4621004.00	12.547267102096942	485
4621005.00	4.4720219129073735	384
4621006.01	1.943006009257401	96.2
4621006.02	3.262152963218504	206.5
4621006.03	3.692012331321187	1726.4
4621009.00	1.0117310843758742	68.1
4622001.00	14.49348423360976	1077.1
4622002.00	0.6306874493197585	17.9
4622004.00	41.37115839243499	2585.3
4622005.00	46.18355865311948	3150.6
4622006.00	28.2977797126687	10.9
4622007.00	1478.760045924225	3448.9
4622008.00	174.24394151812538	5097.1
4622009.00	38.226705601274226	2902
4622010.00	55.00642206958173	1.4
4622011.00	176.11271213576688	3973.7
4622012.00	205.58410890401444	2232.3
4622013.00	64.64417351857102	2252.3
4622014.00	110.0449573911293	2615.6
4622015.00	239.38536190861302	3902.1
4622100.00	2.0137357978633204	207.7
4622101.00	3.1919919306443996	130.4
4622102.00	0.20568302189495768	21.4
4622103.00	2.7679362267493355	460.3
4622200.00	53.74121537825548	2587.4
4622201.00	80.44174790374258	2965.4
4622202.00	28.866772969703636	2144.7
4622203.00	14.26533523537803	1506.3
4622204.00	1.3112747776296523	208.7
4622205.00	26.510815207567635	1255
4622206.00	1.050636948650119	71.5
4622207.00	2.2783908864364544	129.7
4622300.00	44.514863437452846	2194.1
4622301.00	141.5514935354436	3689.3
4622302.00	101.7183488050563	2512.3
4622303.00	4.683475138552806	7.8
4622304.00	18.629979936944682	1530.5
4622400.00	0.5388163282900125	59.9
4622401.00	10.405356496561708	925.4
4622402.00	22.93002758768944	1356.8
5050001.04	117.44718569951249	2116.3
5050001.05	30.73463268365817	2204.6
5050001.06	15.147891254085945	4849.7
5050001.07	60.562512831040856	4182.9
5050001.08	59.2846750200873	973.1
5050001.09	61.03941402162539	4633.8
5050001.10	57.44586831639417	3436.8
5050002.01	14.281303072410065	1169.5
5050002.02	18.42832697117283	2267.3
5050002.04	14.313378799360107	1133.3
5050002.05	29.216273464319627	3793.7
5050002.06	10.028525583883045	594.1
5050003.00	22.685469037400367	1438.4
5050004.00	95.65309809756616	2203.7
5050005.00	200.42146796395102	2938.2
5050006.00	30.433579700407098	1586.5
5050007.01	26.344150401149566	2949.3
5050007.02	111.45364002845625	11050.5
5050007.03	26.348291477974477	3065.5
5050008.00	33.45342254246011	3111.2
5050009.00	72.87921484792538	3219.3
5050010.00	54.347826086956516	6353.9
5050011.01	103.60112926508349	1004.7
5050011.03	14.640097600650671	3599.8
5050011.04	39.97236478484011	2120
5050012.00	160.88783819280275	2896
5050013.00	48.52459016393443	3834.8
5050014.00	26.164311878597594	4947.7
5050015.00	128.9333693986115	5655.9
5050016.00	67.75315876213148	4223.6
5050017.00	117.58417958311064	4410.5
5050018.00	322.1024258760108	5998.7
5050019.00	80.4289544235925	3857.7
5050020.01	67.27234898397947	991.7
5050020.02	27.154587185621	1875.6
5050021.00	42.06000560800074	2976.4
5050022.00	181.04184457728437	3424.4
5050023.01	31.891723708774112	4856.9
5050023.02	46.09812314784327	4357.4
5050024.00	56.147003062563805	2331.2
5050025.00	102.88148535144475	2310.4
5050026.00	45.04301608035674	2496.3
5050027.00	105.61497326203208	5208.6
5050028.00	68.7757909215956	3477.5
5050029.00	88.89313706748231	4869
5050030.00	82.26112634465302	3399.6
5050031.00	125.02232541525274	4959.8
5050032.01	148.94709809964047	4650.7
5050032.02	79.40854326396494	3299
5050033.01	236.3842662632375	4929.1
5050033.02	117.88977306218685	3566.2
5050034.00	208.4146436655999	2782
5050035.00	273.5717012342537	6152.2
5050036.00	232.293902285065	4345.4
5050037.01	2902.7355623100307	24726.4
5050037.02	845.7446808510638	10795.2
5050038.00	1770.544783010157	14388.3
5050039.00	332.91925465838506	6891.9
5050040.00	400.83835472884465	11794.6
5050041.00	396.83933274802456	7352.1
5050042.00	295.0876583926402	6212.5
5050043.00	274.6276813772373	6561
5050044.00	138.43888070692194	3718.7
5050045.01	111.07111636756312	1907.7
5050045.02	180.21914648212226	3857.4
5050046.00	165.40739228098835	5528.9
5050047.00	1.0868383871318334	920.6
5050048.00	1325.329383332034	4288.6
5050049.00	152.16672179953687	10711.2
5050050.00	304.25963488843814	1735.4
5050051.00	178.03157541148806	8617.7
5050052.00	119.7237145049885	7795.9
5050053.00	569.682151589242	10802
5050054.00	1373.9376770538245	5416.1
5050055.00	121.95121951219511	3436.7
5050056.00	157.2765279713319	8009.2
5050057.00	289.36490041337845	7974.4
5050058.00	2249.16827175626	3074.8
5050059.00	17.023959646910466	2162
5050060.00	94.61095973357554	3512.7
5050061.00	101.57848582285881	4055.1
5050062.01	27.79443021418061	3356
5050062.02	8.094981111710739	568.1
5050100.00	194.831013916501	6397.6
5050101.00	343.9836845683208	4271.9
5050102.00	306.1934585942937	7712.8
5050103.00	86.56995788488535	5518.2
5050104.00	160.83737554250703	8565.2
5050110.00	11.896668932698844	1069.6
5050120.01	19.366527144374334	1026.4
5050120.02	74.77961846019487	1087.6
5050120.03	31.12091891586035	3031.2
5050121.01	57.63936682725395	3920.3
5050121.02	135.99853961299746	2910.7
5050122.01	148.164777191604	4653.7
5050122.02	52.67401236226821	1787.7
5050122.03	69.87893068985132	2085
5050123.01	58.85264836917661	3142.8
5050123.03	31.838219858652298	1272.8
5050123.04	38.30152545730701	3479.5
5050124.01	192.6325363825364	1100.2
5050124.02	13.411078717201166	2321.9
5050124.03	8.67881701048134	1063.5
5050124.04	29.567053854276665	3286.2
5050125.01	43.355211657734685	2892.2
5050125.02	48.850893749306096	3741.5
5050125.03	0.5901396101706347	16.8
5050125.04	11.586814205434216	2148.8
5050125.05	61.98971877834896	2654
5050125.07	49.62334090637331	2639.6
5050125.08	64.1025641025641	3576.8
5050125.09	26.994196247806723	4846.8
5050125.10	11.981483162385405	1532.4
5050125.11	4.548969658372378	1224.8
5050126.04	1.000729944194589	74.5
5050126.05	10.826944460701117	925.7
5050126.06	1.6421260058021785	856
5050126.07	5.413433643796067	1069.2
5050126.08	2.1367521367521367	616.7
5050126.09	1.4812254672031995	650.3
5050127.00	3.19934997333875	203.5
5050130.01	80.19238940773354	377.2
5050130.02	40.561421581251615	2892.1
5050131.01	56.59011647035599	4107.4
5050131.02	22.13337141225189	3468.5
5050132.00	99.44128351017478	3306.7
5050133.00	99.52942156331987	2408.7
5050134.00	74.20425698105839	1860
5050135.01	49.58857827911286	3776.9
5050135.02	26.069246435845212	1274.9
5050135.03	7.887566327262297	1310.1
5050136.01	63.06201097746116	1776.6
5050136.02	147.9672460853326	2308.6
5050137.02	27.76920703486578	3143.1
5050137.03	10.73581633495747	1473.3
5050137.04	14.644587135293454	2316.1
5050137.05	140.55835595191934	3376.3
5050138.00	104.74134484688575	6160.6
5050139.00	9.422002946517285	675.1
5050140.01	0.29445367065945843	0.6
5050140.03	32.09084176746482	3220.2
5050140.04	29.531486950275365	3954.8
5050140.05	25.805303434774874	3958
5050140.06	107.34699567823783	3061.5
5050140.07	56.70795403671094	3239.1
5050141.04	5.533626000664035	1494.1
5050141.09	10.634526763559021	3762.9
5050141.10	28.829521429944265	5211.4
5050141.11	69.97455470737913	6236.2
5050141.13	5.550159567087554	2494.1
5050141.14	0.6465731169468635	20
5050141.16	33.638942022294046	3929.2
5050141.17	28.74854011319738	3811
5050141.18	5.911517925247902	1281.7
5050141.19	3.777029366403324	478.7
5050141.20	62.023636868577775	1272.6
5050141.21	53.378283466779045	4419.2
5050141.22	9.06253146712315	5371.1
5050141.23	1.8579686209744013	987
5050141.24	0.8530603540200469	2691
5050141.25	0.4782515124704082	2130.6
5050141.26	1.5800284405119291	2101.8
5050151.03	8.960048233530678	480.1
5050151.04	54.038024317110946	2008.3
5050151.05	22.588123402484694	2069.2
5050151.06	16.643880401830828	1715.5
5050151.08	3.639865628293889	1084.7
5050151.09	0.33864655670530763	22.5
5050151.10	7.44997871434653	2859.7
5050151.11	14.765051123989517	2164.2
5050160.02	31.2451782132387	1965
5050160.04	62.578829921412634	3007.7
5050160.05	54.07801418439717	2761.5
5050160.06	87.67715589718954	2445.8
5050160.07	14.399059653247134	1925.4
5050160.09	0.6778841428211504	42.5
5050160.11	52.828721862963356	1045.8
5050160.12	18.54478018981128	4115.9
5050160.13	27.670803023819712	1659.4
5050160.14	0.1947495520760302	1000.4
5050160.15	56.65585201685149	944.7
5050161.03	30.36520311858843	3890
5050161.04	14.958415604619159	2962.4
5050161.05	16.58374792703151	4211
5050161.06	10.794695178369487	4899.2
5050162.02	29.627603810565656	3156.5
5050162.03	89.72323831872454	2076.7
5050162.04	37.761882284593874	2189.1
5050170.01	6.476683937823834	1546.6
5050170.03	40.80740362894411	2832.5
5050170.04	23.086088769734882	2529.8
5050170.05	28.203062046736502	3395.4
5050170.08	43.561121698883746	3415.5
5050170.09	46.453035194079206	3677.7
5050170.10	135.16495641619773	2369
5050170.11	59.712495392554366	2247
5050170.12	28.151107882310207	4349.8
5050170.13	22.628091158881524	4188.6
5050171.03	0.7860613777512149	36.4
5050171.05	2.7144408251900107	1576
5050171.06	0.7161656491146402	55.4
5050171.07	51.3797482969634	2690.2
5050171.11	4.2582842985444405	2881.7
5050171.12	24.947270541809356	2064.7
5050171.13	0.921574048474795	537.7
5050171.14	9.360374414976599	4031.2
5050171.15	6.405563689604685	3394
5050180.01	24.538465962463814	1610.5
5050180.02	9.0880512131691	335.4
5050181.01	0.4236898004013646	51.6
5050181.02	0.5657046179915118	38.8
5050182.00	0.22428406166631254	23.6
5050183.00	5.190868844047206	407.9
5050184.00	15.723020725800048	696.3
5050190.01	0.6519245485293151	34.1
5050190.02	1.6965088709018068	155.8
5050191.01	1.5480714899414054	131
5050191.02	0.64538651318201945	48
5050200.01	0.04181116859935626	9
5050200.02	0.8399440696066592	49.6
5050201.00	34.09057075654271	791.2
5050300.01	1.6925048412232633	57.3
5050300.02	0.19562325569263675	25.3
5050301.00	0.28947828580347634	18.1
5050302.00	0.6600724830945625	62.4
5050400.00	1.1764722598355497	51
5050500.00	556.5304587615943	2270.4
5050501.00	495.049504950495	4084.2
5050502.00	232.73273273273273	2405.7
5050503.00	127.68047143558684	2975.9
5050504.01	23.732270325391674	1213.3
5050504.03	5.523526771843822	969.2
5050504.04	30.24014230655203	3317.5
5050504.05	47.9319258940112	2411.1
5050505.00	231.34154847709837	4044.4
5050506.00	254.5086802629361	2683.3
5050507.00	21.72263079379204	1233.7
5050508.00	175.8053786942887	2905.1
5050509.00	269.78664831383344	3896.8
5050510.01	36.354823073194375	4092.7
5050510.02	112.77696696298261	3886.2
5050511.01	40.05340453938585	2883
5050511.02	44.651619234543674	1177
5050600.00	57.63541772926656	1391.4
5050601.01	83.92748013852109	1821.6
5050601.02	88.1488736532811	2811
5050601.03	82.56315465187923	4977.2
5050602.01	69.36157517899761	2887.1
5050602.02	207.33652312599682	2467.1
5050602.03	134.4669346519156	2400.8
5050610.01	125.41057031949836	501.4
5050610.02	59.81908374671725	1541.4
5050611.00	72.42628039317124	2947.5
5050612.01	106.79249968955668	2566.7
5050612.02	22.709208584080844	486
5050613.01	56.02852361202066	2576.6
5050613.03	27.06868679273657	2392.6
5050613.04	20.65658428624124	2622.6
5050613.06	28.005974607916357	3056.4
5050613.07	9.762220207795831	2856.1
5050620.01	1.2107071917268342	64.2
5050620.03	30.263863056019673	1183.1
5050620.04	45.365761451704365	3140.3
5050630.02	47.342650539900774	1385.6
5050630.03	15.235956858185318	2300.6
5050630.04	4.938856950947273	745.2
5050631.01	15.288148361509316	1415.8
5050631.02	16.027976103744717	2968.8
5050700.01	0.3378477883097735	15
5050700.03	0.1694043393862669	20.4
5050700.04	0.8906631464266118	91
5050710.01	3.5456349406206877	119
5050710.02	15.748362170334284	1524.2
5050711.00	6.4348339008499345	847
5050712.00	44.715338958239066	861.6
5050800.00	20.34587995930824	1567.8
5050810.01	51.667167317512764	2811.7
5050810.02	40.24342363564978	4853.7
5050811.01	72.99270072992701	2126
5050811.02	113.53342593151761	3386.7
5050820.01	29.783178460805335	1582.1
5050820.02	27.94254620324526	2414.8
5050821.02	4.4928552643113875	552.2
5050821.03	7.542843350229302	1326.3
5050821.04	12.644722803967282	1954.8
5050822.02	1.0208565430246648	71
5050822.03	1.6422129492529276	68.3
5050822.07	1.2146240738491436	839.6
5050822.08	6.421576497030021	4652.4
5050822.09	1.7983670826889187	651.2
5050822.10	11.344678011344678	3974
5050822.11	6.089878202435952	889.3
5050840.00	64.24359764146791	2350.2
5050841.04	24.835024480238417	2009.2
5050841.06	0.5567678342373673	66.2
5050841.08	0.9418304579598278	135.7
5050841.09	0.09480440271646215	59.1
5050841.10	7.043342323615811	725.5
5050841.11	3.429088018454728	811.1
5050850.00	0.15496240140517212	13.8
5050900.00	0.028195827919734375	3.1
5050901.00	0.19439881472265538	28.2
5050902.00	0.12412218035780286	9.7
5050903.00	0.12125349165147255	4.1
5050904.00	0.08702579840236457	5.3
5050905.00	0.2647029239084975	7.4
5050906.00	10.676691729323307	463.8
5050907.00	0.09655352203109989	7.2
5050908.00	0.05227209367159186	16.1
5050909.00	0.017270196717902735	1.6
5051000.00	29.758709024251814	738.5
5051001.00	0.19586689512581315	29.7
5052000.00	44.07103687679228	1259.4
5052001.00	0.25907580140084796	37.7
5052002.00	0.6552586462356369	28.8
5210001.00	1483.3513643466763	4328.6
5210002.00	147.28986645718774	1425.8
5210003.00	38.24521934758155	2035.2
5210004.00	48.23054199071562	1633.2
5210005.00	15.539049631724525	1742.5
5210006.00	58.97435897435898	3148.7
5210007.00	157.9497907949791	4146.4
5210008.00	307.53968253968253	4457.7
5210009.00	609.9195710455764	4695.7
5210010.00	134.82023968042608	3405.5
5210011.01	46.10606784519828	1669.1
5210011.02	13.618963486454652	880.1
5210012.00	49.83189241114313	2429.8
5210013.00	34.161105899428286	170.1
5210014.00	63.73486297004462	2142.5
5210015.00	51.16647377718219	1909
5210100.01	7.164662637841879	430.2
5210100.02	3.1917980462327114	354.4
5210101.00	0.3066728607012359	24.8
5210102.00	0.24774011890671432	27.3
5210103.00	0.35811214735503144	28.7
5210104.00	0.4360614562065775	26.1
5210105.01	0.2168887874204503	25.5
5210105.02	5.718622955592294	243.7
5210106.00	21.43109273359891	2136
5210107.00	0.12061453103562653	6.6
5210108.00	0.21426413482642104	9.2
5210109.00	0.05434472489341641	17.5
5210110.00	57.38066178464876	877.7
5210111.01	31.338331080250708	2090.5
5210111.02	10.248161168549819	941.3
5210112.03	2.3059262304121595	258.4
5210112.04	131.34732566012187	3114.4
5210112.05	24.59016393442623	2382.3
5210112.06	49.19340542457011	2095.4
5210112.07	28.823235962529793	1609.1
5210113.01	15.682393468206993	587.4
5210113.02	0.8480093664002276	36.9
5210200.00	0.00697730804989473	7.3
5220001.00	3.3867144032125407	330.2
5220002.00	58.3272575773357	1608.7
5220003.00	81.41619360621452	1685.1
5220004.00	129.49136724218386	2502.9
5220005.00	961.9320507572656	1344.7
5220006.00	49.72581094897295	2807.9
5220007.00	21.30949441925131	988.8
5220008.00	32.835220800107216	2192.6
5220009.00	13.373453694416582	1568.7
5220010.00	4.042469711201208	1.8
5220011.00	21.128511061396967	1660.9
5220012.00	77.87526355165613	2438.3
5220014.00	2.230251126276819	12.5
5220015.00	150.37593984962405	56.4
5220200.00	0.31735848928291716	26.9
5220201.00	5.993301604089547	260.6
5220202.00	0.2543648454512377	35
5220300.00	2.0155872077398547	284.1
5220301.00	2.4718662590255644	212.7
5220302.00	0.7419675389201722	40.6
5220303.00	0.21849406606532246	35.1
5220304.00	1.5254072194031798	87.7
5220400.00	15.643189755529685	906.2
5220401.00	63.509067258397735	1945.1
5220402.00	712.7945123769758	763.5
5220403.00	20.605181821650707	1564.1
5220404.00	29.316619490497374	1035.7
5220406.00	5.898755898755899	2291.9
5220500.00	0.7794095892829591	94
5220501.00	0.1789367577852401	28.2
5220600.00	0.1664415438093348	14.5
5220700.00	0.48853068025773183	17.8
5290001.01	14.649254980746692	724.9
5290001.02	11.966900063653723	588.3
5290002.00	55.409149266842356	2638.7
5290003.00	49.124066306273974	715.1
5290004.00	92.50542343743605	1791.6
5290005.00	120.66365007541478	2661.6
5290006.00	56.10001038889081	2012.7
5290007.00	1005.53141050968	3289.2
5290008.00	116.20090271775666	3894.2
5290009.01	26.557358120200913	1742.4
5290009.02	72.56417736289382	2014.3
5290009.03	6.232647742081705	1802.4
5290009.04	38.2535285582377	2395
5290010.00	95.96104268118017	3776.9
5290011.00	52.4985417071748	2728
5290012.00	46.82445087689426	1622.5
5290013.00	20.387644528849915	1669.6
5290014.00	3.8912668853188057	290.8
5290100.00	0.26897920470534287	23.8
5290101.00	0.1022041478399483	12.9
5290102.01	4.388113697023188	90.1
5290102.03	0.9040365230755323	187.4
5290102.04	0.3346790219005585	28.7
5290103.00	0.7102113931059517	70.9
5290104.00	0.9081641688368006	98.6
5290105.01	0.783979930113789	38.2
5290105.02	0.3775254960535503	21
5290106.00	0.1907882352342625	18.8
5290200.00	0.33422087543587975	25.8
5290201.00	0.800997103290648	40.3
5320001.00	43.7221083102159	539.4
5320002.01	37.4870734229576	1837.7
5320002.02	37.25201420774495	4005.9
5320002.03	23.487463919859643	884.7
5320003.01	39.724361572760436	1777.9
5320003.02	37.472593183177196	2627.9
5320004.01	54.11140583554376	3264.7
5320004.02	185.67129777834688	2671.1
5320005.00	138.31013387711678	3581.9
5320006.00	94.61325966850829	2514.5
5320007.00	67.52918901861786	3518.5
5320008.01	31.03837471783296	2147.3
5320008.02	12.025976108394131	2123.8
5320008.03	19.472659333719278	2290.4
5320008.05	43.3153258383219	1596.3
5320008.06	4.763669083787646	2890.5
5320008.08	15.20702287965715	2666.8
