"","geouid_21","CMA_UID","den_21","area","popu_21","popu_16","popu_11","popu_06","popu_01","popu_96","popu_91","popu_86","popu_81","popu_76","develop","pca1_cum1975","pca1_cum1990","pca1_cum2005","pca1_stock","n_edges_cum1975","pca1_inc1990","pca1_inc2005","n_edges_cum1990","n_edges_cum2005","n_edges_stock","transit_per_21","transit_per_16","base","base1","change","time","time1","b_percentage_80_05_1","b_1960","b_1980","b_1990","b_2000","b_2005","b_2010","b_2015","b_2021","total","total1","l_sndi","l_change","Type","Region Name","area_cma","distance_cbd","slope","dist_sub_center","geometry","nearby_pca"
"1","2050026.05","12205",5012.31686762609,0.7713,3866,3967,4005,3804,2613,1830,1348,1267,1735,1512,1976,0,1.29923783785278,1.50998411133679,1.46643783269502,0,1.29923783785278,1.53966710806724,6,85,87,10.9704641350211,13.312693498452,1267,1642.68118760534,3369.63568002074,1986,35,0.95253164556962,10,65,145,735,515,70,40,0,1585,1580,0.412099128477953,8.12255991068367,"CMA","Halifax (B)",7276.22,7.58565011580148,0.796903542640841,7.58565106115503,c(8404997.4793, 8412349.29601659, 1439400.1852, 1441269.11349914),2.5558757912315
"2","2050121.09","12205",1106.3829787234,0.188,208,203,183,173,96,139,104,119,87,65,1976,7.13686499735744,4.99218840306099,3.75796519092458,3.75796519092458,0,0.808201737754067,3.48635429190211,1,13,13,0,0,119,632.978723404255,473.404255319149,1986,35,1,0,0,15,45,30,35,0,0,130,125,1.3238776382886,6.15994968588433,"CMA","Halifax (B)",7276.22,7.61302759993543,0.561908619620542,7.61304533479172,c(8419244.9157, 8412349.29601659, 1444495.3944, 1441269.11349914),2.65863223360838
"3","3200025.00","13320",136.588967408501,3.7924,518,493,490,465,-99,-99,-99,-99,-99,-99,2006,3.6740947249128,4.2905047977046,3.84671311174497,3.87231803474185,12,4.86080308940791,2.79839082848934,32,45,45,0,0,465,122.61364834933,13.975319059171,2006,15,0.75,10,40,35,35,20,30,10,20,195,200,1.34721904644943,2.63729284949046,"CMA","Fredericton (B)",6014.66,15.8833824549116,1.20452595559123,11.9509250544797,c(8116457.1474, 8124341.60645438, 1467316.9949, 1476298.08141988),5
"4","4620734.06","24462",2379.2394655704,2.1406,5093,5082,2737,1923,1387,1202,866,666,-99,-99,1986,1.92557116355646,2.81876959591758,2.30985522838075,2.27672651556777,12,3.37264342642706,2.1671323317652,39,158,185,0.826446280991736,1.6,666,311.127721199664,2068.11174437074,1986,35,0.8375,85,240,165,730,280,215,135,150,2000,2000,0.837184850873105,7.634391269164,"CMA","Montréal (B)",4670.1,47.4597869426157,0.516643986288281,18.8021274540676,c(7585744.498, 7604400.04074186, 1255889.2477, 1253546.01877271),3.84257551397685
"5","4620830.04","24462",3193.19395696627,1.3106,4185,4237,4071,4003,3600,3310,2365,1693,1536,1214,1976,1.10750630403297,1.18164542596146,1.61639395541201,1.61639395541201,29,1.30812999890572,1.79995062846983,49,161,161,5.31914893617021,11.134903640257,1214,926.29330077827,2266.90065618801,1976,45,0.936781609195402,35,75,300,935,150,65,105,75,1745,1740,0.480197714677952,7.72616882783935,"CMA","Montréal (B)",4670.1,13.0681156126001,0.119297939644638,5.66052289958952,c(7636050.15, 7639871.36623889, 1232841.6244, 1237017.72616509),1.71137545291355
"6","4620887.06","24462",2459.74302867082,1.7823,4384,4515,4613,4620,4400,3637,3123,2859,2220,-99,1981,1.96088052916646,2.00550148570013,1.81825926077455,1.81825926077455,25,2.11678237478779,1.73923715725761,44,188,188,6.14886731391586,12.2199592668024,2220,1245.58155192728,1214.16147674353,1981,40,0.987987987987988,0,20,200,1120,250,65,0,10,1675,1665,0.597879593274548,7.1018089749187,"CMA","Montréal (B)",4670.1,13.2246461180799,0.172852914459621,8.32302822847516,c(7640132.5525, 7634874.28108559, 1255694.8978, 1249243.27935),1.55868853634117
"7","5050141.16","35505",3929.16034562364,1.5161,5957,4958,3759,3786,1833,672,241,235,197,141,1976,0.74076565752092,0.74076565752092,1.88316729878466,1.79381927724002,2,0.74076565752092,1.91512418291473,3,129,154,12.8712871287129,25.7974062390466,141,93.0017808851659,3836.15856473847,1976,45,0.985294117647059,0,30,75,1510,85,10,80,250,2045,2040,0.632955092666578,8.25222677110796,"CMA","Ottawa - Gatineau (Ontario part / partie de l'Ontario) (B)",4665.16,14.9018656305556,0.177133754281274,14.7611197688762,c(7471805.1637, 7471708.75239316, 1175611.9786, 1190372.78351338),2.28407578487843
"8","5050141.18","35505",1281.65522501907,5.244,6721,6829,7039,6842,2068,759,272,266,222,160,1976,1.45858342730318,1.48668863796202,1.42948829117434,1.40598780482667,4,1.60350936212271,1.45104483983439,6,158,184,8.15347721822542,19.1650322219109,160,30.511060259344,1251.14416475973,1976,45,0.976525821596244,0,50,70,1635,320,35,10,10,2130,2130,0.35731654189278,7.13181374344342,"CMA","Ottawa - Gatineau (Ontario part / partie de l'Ontario) (B)",4665.16,13.9361480922202,0.222577431462222,13.7267014011598,c(7473070.0975, 7471708.75239316, 1176713.7546, 1190372.78351338),2.0678136571495
"9","5320202.12","35532",1691.00427056068,1.4518,2455,2525,2192,1770,1171,1104,703,418,-99,-99,1986,0.74076565752092,0.481312369545907,1.57554878269351,1.6815848831252,8,0.481312369545907,1.73193284787165,11,64,66,4.06091370558376,7.30769230769231,418,287.918446066951,1403.08582449373,1986,35,0.95679012345679,20,15,45,610,90,0,20,10,810,810,0.454603645044954,7.2464292503582,"CMA","Oshawa (B)",903.25,6.77985795388681,0.328818284025843,8.14129818591691,c(7267851.0131, 7275439.3429663, 966533.848700002, 969483.083514695),2.96586202333193
"10","5350400.13","35535",4990.21832694264,1.2779,6377,6678,6233,5592,5563,3313,2046,98,602,485,1976,0.574950300515413,0.875814100327922,1.67229766568577,1.67004046430411,12,1.07244650623965,1.92375168479733,26,88,91,9.9009900990099,15.807560137457,485,379.528914625558,4610.68941231708,1976,45,0.990881458966565,0,15,45,865,325,135,240,20,1650,1645,0.514198528533468,8.43613267195,"CMA","Toronto (B)",5902.75,24.8374184746245,0.376211861645203,13.3502216200944,c(7230414.206, 7218741.7701178, 952442.657200001, 945963.254613217),2.14268222638507
